_id,achievement_count,birth_year,city,elapsed_time,gender,main_type,start_date,subtype,type,upper_extremity_muscle_strength,user_id
637acec70de1e4546174798f,112,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e45461747996,108,[1970-1980],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e4546174799d,107,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479a4,118,[1960-1970],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479ab,98,[1950-1960],雲林縣,,男,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479b2,102,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479b9,83,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479c0,121,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479c7,118,[1950-1960],雲林縣,,男,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479ce,126,[1950-1960],雲林縣,,男,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479d5,83,[1940-1950],雲林縣,,男,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479dc,124,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479e3,128,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479ea,89,[1940-1950],雲林縣,,男,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479f1,130,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479f8,103,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e454617479ff,114,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e45461747a06,124,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e45461747a0d,122,[1940-1950],雲林縣,,男,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e45461747a14,131,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e45461747a1b,130,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e45461747a22,130,[1950-1960],雲林縣,,男,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e45461747a29,132,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
637acec70de1e45461747a30,105,[1950-1960],雲林縣,,男,PhysicalFitness,2022/11/8,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a20009096bb,104,[1930-1940],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a20009096c2,124,[1960-1970],雲林縣,,男,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a20009096c9,85,[1950-1960],雲林縣,,男,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a20009096d0,119,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a20009096d7,121,[1930-1940],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a20009096e2,101,[1940-1950],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a20009096e9,121,[1960-1970],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a20009096f0,73,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a20009096f6,109,[1950-1960],雲林縣,,男,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a20009096fd,91,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a2000909704,91,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a200090970b,94,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a2000909712,72,[1950-1960],雲林縣,,男,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a2000909719,106,[1960-1970],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a200090971f,96,[1960-1970],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a2000909726,79,[1940-1950],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a200090972d,128,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a2000909734,128,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a200090973b,113,[1940-1950],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a2000909741,108,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a2000909748,115,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63840a9148107a200090974e,87,[1950-1960],雲林縣,,女,PhysicalFitness,2022/11/15,2MinuteStepTest,ElderPhysicalFitness,,******
63b547bd2538b60f089efe1c,86,[1950-1960],嘉義縣,,女,PhysicalFitness,2022/11/7,2MinuteStepTest,ElderPhysicalFitness,,******
